"Accounts","Customer reference","Shipment number","Status","Delivery due date","ETA","Number of parcels","Weight","Product","Service","Dispatch date","Business/Recipient name","Contact number","Postal Code"
"I170255","KEP 16 07 26","30222218722859","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","GOOSE WALTHAMSTOW","","E17 3AX"
"I170255","KEP 16 07 26","30222218722926","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","CHANTER EDINBURGH","","EH3 9AF"
"I170255","KEP 16 07 26","30222218722834","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","BALLENCRIEFF BATHGATE","","EH48 4PB"
"I170255","KEP 16 07 26","30222218722877","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","THE CHANTRY CHICHESTER","","PO19 1ES"
"I170255","KEP 16 07 26","30222218722880","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","THE LIBRARY DURHAM","","DH1 3NU"
"I170255","KEP 16 07 26","30222218722922","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","BLACKSMITH ARMS ST ALBANS","","AL1 3HG"
"I170255","KEP 16 07 26","30222218722839","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","BESSEMER SHEFFIELD","","S1 2GZ"
"I170255","KEP 16 07 26","30222218722953","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","LAMB INN NORWICH","","NR1 3RU"
"I170255","KEP 16 07 26","30222218722856","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","GODDARD ARMS SWINDON","","SN1 3EG"
"I170255","KEP 16 07 26","30222218722925","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","CAVENDISH SHEFFIELD","","S1 4EU"
"I170255","KEP 16 07 26","30222218722964","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","THE THREE BRIDGES DURHAM","","DH1 4SQ"
"I170255","KEP 16 07 26","30222218722915","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","AKENSIDE TRADERS","","NE1 1PQ"
"I170255","KEP 16 07 26","30222218722829","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","OASIS WASHINGTON","","NE38 7SA"
"I170255","KEP 16 07 26","30222218722867","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","SALUTATION TYNEMOUTH","","NE30 4BT"
"I170255","KEP 16 07 26","30222218722825","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","LEAPING SALMON BERWICK UPON TWEED","","TD15 1BG"
"I170255","KEP 16 07 26","30222218722842","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","BOARD INN SUNDERLAND","","SR3 3NS"
"I170255","KEP 16 07 26","30222218722815","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","GOSFORTH HOTEL NEWCASTLE UPON TYNE","","NE3 1HQ"
"I170255","KEP 16 07 26","30222218722854","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","GEORGE LONDON","","E18 2QL"
"I170255","KEP 16 07 26","30222218722955","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","THE BLUE BELL FULWELL","","SR6 9AD"
"I170255","KEP 16 07 26","30222218722899","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","THREE BULLS HEADS NEWCASTLE UT","","NE1 7RN"
"I170255","KEP 16 07 26","30222218722961","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","THE SOUTHSIDER EDINBURGH","","EH8 9EF"
"I170255","KEP 16 07 26","30222218722934","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","FINNEGANS WAKE EDINBURGH","","EH1 2HE"
